animal_id,species,breed,sex,age_months,holding_id,area_id,vaccinated_fmd
KE-005111,cattle,Zebu,F,77,H00526,A13,1
KE-005112,cattle,Boran,F,94,H00526,A13,1
KE-005113,cattle,Zebu,F,50,H00526,A13,0
KE-005114,cattle,Ayrshire cross,F,51,H00526,A13,1
KE-005115,cattle,Friesian cross,M,106,H00526,A13,1
KE-005116,cattle,Zebu,F,79,H00527,A13,0
KE-005117,cattle,Boran,F,106,H00527,A13,0
KE-005118,cattle,Sahiwal,F,48,H00528,A13,0
KE-005119,cattle,Friesian cross,M,21,H00528,A13,0
KE-005120,cattle,Boran,F,26,H00528,A13,0
KE-005121,cattle,Friesian cross,F,73,H00528,A13,0
KE-005122,cattle,Ayrshire cross,F,7,H00528,A13,0
KE-005123,cattle,Boran,M,28,H00528,A13,0
KE-005124,cattle,Boran,F,44,H00529,A13,0
KE-005125,cattle,Ayrshire cross,F,103,H00529,A13,0
KE-005126,cattle,Boran,M,22,H00529,A13,0
KE-005127,cattle,Boran,F,18,H00530,A13,0
KE-005128,cattle,Boran,F,44,H00530,A13,0
KE-005129,cattle,Boran,F,22,H00530,A13,0
KE-005130,cattle,Friesian cross,F,33,H00530,A13,1
KE-005131,cattle,Ayrshire cross,F,13,H00530,A13,0
KE-005132,cattle,Sahiwal,M,20,H00530,A13,0
KE-005133,cattle,Sahiwal,F,10,H00530,A13,1
KE-005134,cattle,Zebu,F,74,H00530,A13,0
KE-005135,cattle,Boran,F,110,H00530,A13,0
KE-005136,cattle,Boran,F,29,H00531,A13,1
KE-005137,cattle,Zebu,M,98,H00532,A13,0
KE-005138,cattle,Boran,F,86,H00532,A13,0
KE-005139,cattle,Boran,M,115,H00532,A13,0
KE-005140,cattle,Ayrshire cross,F,100,H00533,A13,0
KE-005141,cattle,Zebu,M,119,H00533,A13,1
KE-005142,cattle,Sahiwal,M,22,H00534,A13,0
KE-005143,cattle,Friesian cross,M,91,H00534,A13,0
KE-005144,cattle,Boran,F,107,H00534,A13,1
KE-005145,cattle,Sahiwal,F,64,H00535,A13,0
KE-005146,cattle,Ayrshire cross,F,96,H00535,A13,0
KE-005147,cattle,Sahiwal,M,16,H00535,A13,1
KE-005148,cattle,Sahiwal,F,89,H00535,A13,0
KE-005149,cattle,Boran,F,36,H00535,A13,0
KE-005150,cattle,Sahiwal,F,28,H00536,A13,0
KE-005151,cattle,Zebu,F,30,H00536,A13,1
KE-005152,cattle,Ayrshire cross,F,58,H00536,A13,0
KE-005153,cattle,Sahiwal,F,73,H00536,A13,0
KE-005154,cattle,Ayrshire cross,M,36,H00537,A13,1
KE-005155,cattle,Sahiwal,F,102,H00537,A13,0
KE-005156,cattle,Boran,M,64,H00537,A13,0
KE-005157,cattle,Ayrshire cross,M,54,H00537,A13,0
KE-005158,cattle,Boran,F,57,H00538,A13,1
KE-005159,cattle,Sahiwal,F,97,H00538,A13,1
KE-005160,cattle,Zebu,M,8,H00538,A13,0
KE-005161,cattle,Friesian cross,M,61,H00538,A13,0
KE-005162,cattle,Boran,M,96,H00539,A13,0
KE-005163,cattle,Boran,M,94,H00539,A13,1
KE-005164,cattle,Friesian cross,M,7,H00539,A13,0
KE-005165,cattle,Sahiwal,F,68,H00539,A13,0
KE-005166,cattle,Sahiwal,M,88,H00539,A13,0
KE-005167,cattle,Zebu,F,117,H00540,A13,0
KE-005168,cattle,Zebu,F,82,H00540,A13,0
KE-005169,cattle,Ayrshire cross,F,31,H00540,A13,0
KE-005170,cattle,Boran,M,10,H00541,A13,1
KE-005171,cattle,Boran,M,36,H00541,A13,1
KE-005172,cattle,Zebu,M,115,H00541,A13,0
KE-005173,cattle,Sahiwal,F,51,H00541,A13,0
KE-005174,cattle,Sahiwal,M,24,H00541,A13,0
KE-005175,cattle,Boran,M,19,H00541,A13,0
KE-005176,cattle,Zebu,F,67,H00541,A13,0
KE-005177,cattle,Friesian cross,M,24,H00542,A13,0
KE-005178,cattle,Boran,M,78,H00542,A13,0
KE-005179,cattle,Sahiwal,F,67,H00542,A13,0
KE-005180,cattle,Ayrshire cross,M,44,H00542,A13,1
KE-005181,cattle,Sahiwal,M,52,H00542,A13,0
KE-005182,cattle,Sahiwal,F,107,H00542,A13,1
KE-005183,cattle,Sahiwal,F,77,H00543,A13,0
KE-005184,cattle,Friesian cross,F,54,H00543,A13,1
KE-005185,cattle,Boran,F,50,H00543,A13,1
KE-005186,cattle,Friesian cross,M,68,H00543,A13,0
KE-005187,cattle,Sahiwal,F,80,H00543,A13,0
KE-005188,cattle,Boran,F,36,H00543,A13,1
KE-005189,cattle,Boran,F,13,H00544,A13,1
KE-005190,cattle,Zebu,F,107,H00544,A13,0
KE-005191,cattle,Friesian cross,F,62,H00544,A13,0
KE-005192,cattle,Friesian cross,M,26,H00544,A13,1
KE-005193,cattle,Ayrshire cross,F,105,H00544,A13,1
KE-005194,cattle,Sahiwal,M,21,H00544,A13,0
KE-005195,cattle,Zebu,F,113,H00545,A13,1
KE-005196,cattle,Boran,F,92,H00545,A13,0
KE-005197,cattle,Friesian cross,M,54,H00545,A13,1
KE-005198,cattle,Sahiwal,F,119,H00545,A13,0
KE-005199,cattle,Boran,M,30,H00545,A13,0
KE-005200,cattle,Sahiwal,F,105,H00546,A13,0
KE-005201,cattle,Friesian cross,F,101,H00546,A13,0
KE-005202,cattle,Zebu,F,32,H00546,A13,0
KE-005203,cattle,Friesian cross,F,81,H00546,A13,0
KE-005204,cattle,Sahiwal,F,102,H00546,A13,0
KE-005205,cattle,Zebu,F,32,H00546,A13,0
KE-005206,cattle,Zebu,M,51,H00546,A13,1
KE-005207,cattle,Zebu,F,65,H00546,A13,0
KE-005208,cattle,Ayrshire cross,F,100,H00546,A13,0
KE-005209,cattle,Sahiwal,M,62,H00546,A13,1
KE-005210,cattle,Boran,M,52,H00546,A13,0
KE-005211,cattle,Ayrshire cross,F,91,H00546,A13,0
KE-005212,cattle,Sahiwal,F,14,H00546,A13,0
KE-005213,cattle,Friesian cross,F,59,H00546,A13,1
KE-005214,cattle,Friesian cross,M,31,H00547,A13,1
KE-005215,cattle,Boran,F,88,H00547,A13,1
KE-005216,cattle,Ayrshire cross,M,87,H00547,A13,0
KE-005217,cattle,Boran,F,7,H00547,A13,0
KE-005218,cattle,Ayrshire cross,F,74,H00548,A13,1
KE-005219,cattle,Boran,M,84,H00548,A13,0
KE-005220,cattle,Friesian cross,F,109,H00548,A13,0
KE-005221,cattle,Boran,F,17,H00548,A13,1
KE-005222,cattle,Friesian cross,F,111,H00549,A13,0
KE-005223,cattle,Sahiwal,F,55,H00549,A13,0
KE-005224,cattle,Zebu,F,6,H00549,A13,0
KE-005225,cattle,Sahiwal,M,97,H00550,A13,0
KE-005226,cattle,Boran,F,48,H00550,A13,0
KE-005227,cattle,Ayrshire cross,F,115,H00550,A13,1
KE-005228,cattle,Sahiwal,M,113,H00551,A13,1
KE-005229,cattle,Boran,F,93,H00551,A13,0
KE-005230,cattle,Ayrshire cross,M,62,H00552,A13,1
KE-005231,cattle,Friesian cross,F,94,H00552,A13,0
KE-005232,cattle,Friesian cross,M,80,H00552,A13,0
KE-005233,cattle,Zebu,M,91,H00553,A13,1
KE-005234,cattle,Boran,F,119,H00553,A13,0
KE-005235,cattle,Ayrshire cross,F,63,H00553,A13,0
KE-005236,cattle,Boran,F,45,H00553,A13,0
KE-005237,cattle,Friesian cross,F,111,H00554,A13,0
KE-005238,cattle,Ayrshire cross,F,53,H00554,A13,0
KE-005239,cattle,Boran,M,78,H00554,A13,0
KE-005240,cattle,Zebu,F,52,H00554,A13,0
KE-005241,cattle,Sahiwal,F,31,H00554,A13,1
KE-005242,cattle,Zebu,F,79,H00555,A13,0
KE-005243,cattle,Ayrshire cross,F,66,H00555,A13,1
KE-005244,cattle,Sahiwal,M,30,H00555,A13,0
KE-005245,cattle,Boran,F,44,H00555,A13,1
KE-005246,cattle,Friesian cross,M,106,H00555,A13,0
KE-005247,cattle,Ayrshire cross,F,16,H00556,A13,0
KE-005248,cattle,Boran,M,32,H00556,A13,0
KE-005249,cattle,Friesian cross,F,94,H00556,A13,0
KE-005250,cattle,Zebu,F,111,H00557,A13,0
KE-005251,cattle,Ayrshire cross,M,55,H00557,A13,0
KE-005252,cattle,Zebu,F,68,H00557,A13,1
KE-005253,cattle,Zebu,F,98,H00557,A13,1
KE-005254,cattle,Sahiwal,M,106,H00557,A13,0
KE-005255,cattle,Zebu,M,74,H00557,A13,0
KE-005256,cattle,Sahiwal,M,17,H00557,A13,0
KE-005257,cattle,Ayrshire cross,M,110,H00557,A13,0
KE-005258,cattle,Friesian cross,F,43,H00558,A13,1
KE-005259,cattle,Friesian cross,M,84,H00558,A13,1
KE-005260,cattle,Ayrshire cross,M,29,H00558,A13,1
KE-005261,cattle,Ayrshire cross,F,22,H00558,A13,0
KE-005262,cattle,Ayrshire cross,M,73,H00558,A13,1
KE-005263,cattle,Sahiwal,M,21,H00558,A13,0
KE-005264,cattle,Friesian cross,M,47,H00558,A13,0
KE-005265,cattle,Sahiwal,F,109,H00559,A13,1
KE-005266,cattle,Friesian cross,M,19,H00559,A13,0
KE-005267,cattle,Boran,F,58,H00559,A13,1
KE-005268,cattle,Ayrshire cross,M,74,H00559,A13,0
KE-005269,cattle,Sahiwal,F,80,H00560,A13,0
KE-005270,cattle,Sahiwal,F,100,H00560,A13,0
KE-005271,cattle,Zebu,M,102,H00560,A13,0
KE-005272,cattle,Boran,F,26,H00561,A13,0
KE-005273,cattle,Friesian cross,M,37,H00561,A13,1
KE-005274,cattle,Ayrshire cross,F,109,H00561,A13,1
KE-005275,cattle,Zebu,F,67,H00561,A13,0
KE-005276,cattle,Friesian cross,F,67,H00561,A13,0
KE-005277,cattle,Friesian cross,F,70,H00561,A13,0
KE-005278,cattle,Sahiwal,F,19,H00562,A13,0
KE-005279,cattle,Zebu,F,77,H00562,A13,0
KE-005280,cattle,Ayrshire cross,M,35,H00562,A13,1
KE-005281,cattle,Sahiwal,F,19,H00562,A13,1
KE-005282,cattle,Ayrshire cross,M,55,H00562,A13,0
KE-005283,cattle,Boran,F,90,H00563,A13,0
KE-005284,cattle,Ayrshire cross,M,51,H00563,A13,0
KE-005285,cattle,Zebu,F,26,H00564,A13,0
KE-005286,cattle,Sahiwal,M,35,H00564,A13,0
KE-005287,cattle,Zebu,F,47,H00564,A13,0
KE-005288,cattle,Boran,F,98,H00564,A13,0
KE-005289,cattle,Ayrshire cross,M,31,H00565,A13,0
KE-005290,cattle,Friesian cross,M,74,H00565,A13,0
KE-005291,cattle,Boran,F,115,H00565,A13,1
KE-005292,cattle,Zebu,F,106,H00565,A13,0
KE-005293,cattle,Ayrshire cross,F,91,H00565,A13,1
KE-005294,cattle,Ayrshire cross,F,51,H00566,A13,1
KE-005295,cattle,Friesian cross,F,32,H00566,A13,0
KE-005296,cattle,Boran,F,53,H00566,A13,0
KE-005297,cattle,Sahiwal,F,23,H00567,A13,1
KE-005298,cattle,Ayrshire cross,F,80,H00567,A13,0
KE-005299,cattle,Friesian cross,M,73,H00567,A13,0
KE-005300,cattle,Zebu,M,113,H00567,A13,1
KE-005301,cattle,Boran,F,32,H00567,A13,1
KE-005302,cattle,Boran,F,21,H00568,A13,0
KE-005303,cattle,Friesian cross,F,84,H00568,A13,0
KE-005304,cattle,Boran,F,30,H00569,A13,0
KE-005305,cattle,Sahiwal,F,40,H00569,A13,0
KE-005306,cattle,Boran,F,67,H00569,A13,1
KE-005307,cattle,Zebu,F,26,H00569,A13,0
KE-005308,cattle,Friesian cross,F,25,H00569,A13,0
KE-005309,cattle,Friesian cross,F,60,H00569,A13,0
KE-005310,cattle,Ayrshire cross,M,62,H00569,A13,1
KE-005311,cattle,Sahiwal,F,96,H00569,A13,0
KE-005312,cattle,Ayrshire cross,M,102,H00569,A13,0
KE-005313,cattle,Ayrshire cross,F,87,H00569,A13,1
KE-005314,cattle,Friesian cross,F,44,H00570,A13,1
KE-005315,cattle,Boran,M,90,H00570,A13,0
KE-005316,cattle,Zebu,M,51,H00570,A13,0
KE-005317,cattle,Sahiwal,M,118,H00570,A13,1
KE-005318,cattle,Friesian cross,M,7,H00570,A13,0
KE-005319,cattle,Sahiwal,M,98,H00570,A13,0
KE-005320,cattle,Zebu,M,91,H00570,A13,0
KE-005321,cattle,Boran,F,49,H00570,A13,1
KE-005322,cattle,Friesian cross,M,56,H00570,A13,0
KE-005323,cattle,Zebu,F,52,H00571,A13,0
KE-005324,cattle,Boran,F,100,H00571,A13,1
KE-005325,cattle,Sahiwal,F,47,H00571,A13,0
KE-005326,cattle,Zebu,M,100,H00571,A13,1
KE-005327,cattle,Sahiwal,F,31,H00572,A13,1
KE-005328,cattle,Boran,F,52,H00572,A13,1
KE-005329,cattle,Ayrshire cross,F,101,H00572,A13,0
KE-005330,cattle,Sahiwal,F,40,H00572,A13,1
KE-005331,cattle,Friesian cross,F,7,H00572,A13,0
KE-005332,cattle,Ayrshire cross,F,110,H00573,A13,1
KE-005333,cattle,Boran,M,24,H00574,A13,1
KE-005334,cattle,Friesian cross,M,32,H00574,A13,0
KE-005335,cattle,Zebu,F,82,H00574,A13,0
KE-005336,cattle,Sahiwal,M,32,H00575,A13,0
KE-005337,cattle,Friesian cross,M,22,H00575,A13,0
KE-005338,cattle,Boran,F,96,H00575,A13,0
KE-005339,cattle,Ayrshire cross,M,7,H00575,A13,1
KE-005340,cattle,Boran,M,44,H00576,A13,0
KE-005341,cattle,Sahiwal,M,78,H00576,A13,0
KE-005342,cattle,Friesian cross,F,79,H00576,A13,1
KE-005343,cattle,Sahiwal,F,56,H00577,A13,0
KE-005344,cattle,Ayrshire cross,F,58,H00577,A13,0
KE-005345,cattle,Boran,F,86,H00577,A13,0
KE-005346,cattle,Boran,F,38,H00577,A13,1
KE-005347,cattle,Boran,F,68,H00577,A13,0
KE-005348,cattle,Boran,F,40,H00577,A13,0
KE-005349,cattle,Ayrshire cross,M,41,H00577,A13,0
KE-005350,cattle,Friesian cross,F,92,H00578,A14,0
KE-005351,cattle,Zebu,M,57,H00578,A14,0
KE-005352,cattle,Friesian cross,F,55,H00578,A14,0
KE-005353,cattle,Zebu,M,14,H00578,A14,1
KE-005354,cattle,Sahiwal,F,49,H00578,A14,1
KE-005355,cattle,Zebu,M,42,H00578,A14,1
KE-005356,cattle,Sahiwal,F,36,H00578,A14,1
KE-005357,cattle,Zebu,F,113,H00578,A14,0
KE-005358,cattle,Boran,F,58,H00578,A14,0
KE-005359,cattle,Ayrshire cross,M,9,H00578,A14,0
KE-005360,cattle,Boran,M,46,H00578,A14,1
KE-005361,cattle,Sahiwal,M,117,H00578,A14,1
KE-005362,cattle,Sahiwal,M,44,H00578,A14,1
KE-005363,cattle,Ayrshire cross,F,89,H00578,A14,1
KE-005364,cattle,Friesian cross,M,63,H00579,A14,0
KE-005365,cattle,Boran,F,75,H00579,A14,0
KE-005366,cattle,Friesian cross,F,34,H00580,A14,1
KE-005367,cattle,Boran,F,74,H00580,A14,1
KE-005368,cattle,Sahiwal,F,84,H00580,A14,0
KE-005369,cattle,Friesian cross,F,45,H00581,A14,0
KE-005370,cattle,Friesian cross,M,74,H00581,A14,0
KE-005371,cattle,Zebu,M,46,H00581,A14,0
KE-005372,cattle,Zebu,F,69,H00581,A14,1
KE-005373,cattle,Boran,M,15,H00581,A14,1
KE-005374,cattle,Zebu,F,117,H00582,A14,0
KE-005375,cattle,Boran,M,40,H00582,A14,0
KE-005376,cattle,Zebu,F,61,H00582,A14,0
KE-005377,cattle,Ayrshire cross,F,27,H00582,A14,0
KE-005378,cattle,Friesian cross,M,36,H00582,A14,0
KE-005379,cattle,Friesian cross,F,19,H00582,A14,0
KE-005380,cattle,Sahiwal,F,94,H00582,A14,0
KE-005381,cattle,Ayrshire cross,F,42,H00582,A14,1
KE-005382,cattle,Ayrshire cross,F,33,H00582,A14,1
KE-005383,cattle,Zebu,F,74,H00582,A14,1
KE-005384,cattle,Sahiwal,F,73,H00582,A14,0
KE-005385,cattle,Friesian cross,F,118,H00583,A14,1
KE-005386,cattle,Zebu,M,45,H00583,A14,1
KE-005387,cattle,Zebu,F,115,H00584,A14,1
KE-005388,cattle,Zebu,M,67,H00584,A14,0
KE-005389,cattle,Ayrshire cross,M,111,H00584,A14,1
KE-005390,cattle,Boran,F,15,H00584,A14,0
KE-005391,cattle,Sahiwal,F,74,H00584,A14,0
KE-005392,cattle,Zebu,M,41,H00585,A14,0
KE-005393,cattle,Boran,F,17,H00585,A14,1
KE-005394,cattle,Zebu,F,110,H00585,A14,0
KE-005395,cattle,Zebu,F,60,H00585,A14,0
KE-005396,cattle,Friesian cross,M,56,H00585,A14,0
KE-005397,cattle,Boran,F,17,H00585,A14,1
KE-005398,cattle,Sahiwal,F,88,H00585,A14,0
KE-005399,cattle,Ayrshire cross,F,17,H00585,A14,0
KE-005400,cattle,Zebu,M,77,H00585,A14,1
KE-005401,cattle,Sahiwal,F,7,H00585,A14,1
KE-005402,cattle,Zebu,M,84,H00585,A14,1
KE-005403,cattle,Boran,F,110,H00585,A14,0
KE-005404,cattle,Zebu,M,49,H00585,A14,1
KE-005405,cattle,Friesian cross,M,112,H00586,A14,0
KE-005406,cattle,Zebu,F,64,H00586,A14,0
KE-005407,cattle,Zebu,F,67,H00587,A14,0
KE-005408,cattle,Ayrshire cross,F,75,H00587,A14,0
KE-005409,cattle,Boran,F,30,H00588,A14,0
KE-005410,cattle,Boran,F,30,H00588,A14,0
KE-005411,cattle,Sahiwal,F,100,H00588,A14,0
KE-005412,cattle,Ayrshire cross,F,13,H00588,A14,1
KE-005413,cattle,Zebu,M,21,H00589,A14,0
KE-005414,cattle,Friesian cross,M,102,H00589,A14,0
KE-005415,cattle,Ayrshire cross,F,91,H00589,A14,0
KE-005416,cattle,Friesian cross,F,65,H00590,A14,0
KE-005417,cattle,Sahiwal,F,40,H00590,A14,0
KE-005418,cattle,Boran,F,61,H00590,A14,1
KE-005419,cattle,Sahiwal,F,103,H00590,A14,0
KE-005420,cattle,Zebu,M,93,H00590,A14,0
KE-005421,cattle,Zebu,F,78,H00590,A14,0
KE-005422,cattle,Boran,M,70,H00590,A14,1
KE-005423,cattle,Sahiwal,F,78,H00591,A14,0
KE-005424,cattle,Sahiwal,M,83,H00591,A14,1
KE-005425,cattle,Boran,F,105,H00591,A14,0
KE-005426,cattle,Boran,F,23,H00591,A14,0
KE-005427,cattle,Zebu,M,7,H00591,A14,1
KE-005428,cattle,Boran,F,85,H00592,A14,0
KE-005429,cattle,Sahiwal,F,109,H00592,A14,0
KE-005430,cattle,Boran,M,96,H00593,A14,1
KE-005431,cattle,Friesian cross,M,81,H00593,A14,0
KE-005432,cattle,Zebu,F,42,H00593,A14,0
KE-005433,cattle,Sahiwal,F,71,H00593,A14,0
KE-005434,cattle,Sahiwal,F,32,H00593,A14,0
KE-005435,cattle,Zebu,M,87,H00593,A14,0
KE-005436,cattle,Friesian cross,F,41,H00594,A14,1
KE-005437,cattle,Boran,F,111,H00594,A14,0
KE-005438,cattle,Boran,F,51,H00594,A14,1
KE-005439,cattle,Boran,F,78,H00595,A14,0
KE-005440,cattle,Boran,F,109,H00595,A14,0
KE-005441,cattle,Boran,F,43,H00595,A14,1
KE-005442,cattle,Ayrshire cross,M,98,H00595,A14,1
KE-005443,cattle,Ayrshire cross,M,87,H00595,A14,0
KE-005444,cattle,Ayrshire cross,M,67,H00595,A14,0
KE-005445,cattle,Friesian cross,M,20,H00595,A14,1
KE-005446,cattle,Zebu,M,86,H00595,A14,1
KE-005447,cattle,Sahiwal,M,24,H00595,A14,0
KE-005448,cattle,Friesian cross,F,101,H00596,A14,1
KE-005449,cattle,Zebu,M,42,H00596,A14,0
KE-005450,cattle,Friesian cross,F,89,H00596,A14,1
KE-005451,cattle,Boran,F,74,H00597,A14,0
KE-005452,cattle,Ayrshire cross,M,36,H00597,A14,0
KE-005453,cattle,Ayrshire cross,F,92,H00597,A14,0
KE-005454,cattle,Ayrshire cross,F,83,H00598,A14,0
KE-005455,cattle,Zebu,F,79,H00598,A14,0
KE-005456,cattle,Sahiwal,F,44,H00598,A14,0
KE-005457,cattle,Boran,M,32,H00598,A14,0
KE-005458,cattle,Sahiwal,F,39,H00598,A14,1
KE-005459,cattle,Friesian cross,F,16,H00598,A14,1
KE-005460,cattle,Zebu,F,41,H00599,A14,1
KE-005461,cattle,Sahiwal,F,13,H00599,A14,1
KE-005462,cattle,Boran,F,42,H00599,A14,0
KE-005463,cattle,Sahiwal,F,111,H00599,A14,1
KE-005464,cattle,Ayrshire cross,F,81,H00599,A14,1
KE-005465,cattle,Ayrshire cross,M,95,H00599,A14,0
KE-005466,cattle,Friesian cross,F,112,H00599,A14,0
KE-005467,cattle,Sahiwal,M,52,H00600,A14,0
KE-005468,cattle,Friesian cross,F,43,H00600,A14,0
KE-005469,cattle,Ayrshire cross,M,65,H00600,A14,1
KE-005470,cattle,Sahiwal,F,98,H00600,A14,0
KE-005471,cattle,Friesian cross,F,51,H00600,A14,0
KE-005472,cattle,Ayrshire cross,F,31,H00600,A14,0
KE-005473,cattle,Ayrshire cross,M,31,H00601,A14,0
KE-005474,cattle,Boran,M,9,H00601,A14,0
KE-005475,cattle,Friesian cross,M,96,H00602,A14,0
KE-005476,cattle,Friesian cross,F,119,H00602,A14,1
KE-005477,cattle,Friesian cross,F,86,H00602,A14,0
KE-005478,cattle,Zebu,F,50,H00602,A14,0
KE-005479,cattle,Zebu,F,22,H00602,A14,0
KE-005480,cattle,Friesian cross,M,95,H00602,A14,1
KE-005481,cattle,Ayrshire cross,F,106,H00603,A14,0
KE-005482,cattle,Zebu,F,13,H00603,A14,0
KE-005483,cattle,Boran,F,71,H00603,A14,0
KE-005484,cattle,Boran,F,81,H00604,A14,0
KE-005485,cattle,Ayrshire cross,M,39,H00604,A14,0
KE-005486,cattle,Boran,M,68,H00604,A14,0
KE-005487,cattle,Boran,F,37,H00604,A14,0
KE-005488,cattle,Friesian cross,F,8,H00604,A14,1
KE-005489,cattle,Sahiwal,F,99,H00605,A14,0
KE-005490,cattle,Ayrshire cross,F,82,H00605,A14,0
KE-005491,cattle,Friesian cross,F,109,H00606,A14,1
KE-005492,cattle,Boran,F,88,H00606,A14,1
KE-005493,cattle,Ayrshire cross,F,37,H00606,A14,0
KE-005494,cattle,Friesian cross,F,59,H00606,A14,0
KE-005495,cattle,Friesian cross,M,37,H00606,A14,0
KE-005496,cattle,Ayrshire cross,F,53,H00606,A14,0
KE-005497,cattle,Ayrshire cross,F,113,H00607,A14,1
KE-005498,cattle,Friesian cross,F,54,H00607,A14,1
KE-005499,cattle,Sahiwal,M,107,H00607,A14,0
KE-005500,cattle,Sahiwal,F,57,H00608,A14,0
KE-005501,cattle,Sahiwal,M,73,H00608,A14,0
KE-005502,cattle,Sahiwal,F,23,H00609,A14,1
KE-005503,cattle,Zebu,M,112,H00609,A14,0
KE-005504,cattle,Friesian cross,F,101,H00609,A14,0
KE-005505,cattle,Friesian cross,F,86,H00609,A14,0
KE-005506,cattle,Boran,M,81,H00609,A14,1
KE-005507,cattle,Boran,M,107,H00609,A14,0
KE-005508,cattle,Sahiwal,F,6,H00609,A14,0
KE-005509,cattle,Boran,F,42,H00610,A14,0
KE-005510,cattle,Sahiwal,F,9,H00610,A14,0
KE-005511,cattle,Ayrshire cross,M,56,H00610,A14,0
KE-005512,cattle,Sahiwal,F,45,H00610,A14,0
KE-005513,cattle,Ayrshire cross,M,44,H00610,A14,0
KE-005514,cattle,Boran,F,8,H00611,A14,0
KE-005515,cattle,Zebu,F,61,H00611,A14,1
KE-005516,cattle,Zebu,F,31,H00611,A14,1
KE-005517,cattle,Sahiwal,F,90,H00612,A14,0
KE-005518,cattle,Boran,F,66,H00612,A14,0
KE-005519,cattle,Ayrshire cross,M,83,H00612,A14,0
KE-005520,cattle,Ayrshire cross,F,55,H00612,A14,0
KE-005521,cattle,Sahiwal,F,73,H00612,A14,1
KE-005522,cattle,Ayrshire cross,F,37,H00612,A14,1
KE-005523,cattle,Sahiwal,M,72,H00612,A14,1
KE-005524,cattle,Friesian cross,F,12,H00612,A14,1
KE-005525,cattle,Sahiwal,F,85,H00612,A14,0
KE-005526,cattle,Sahiwal,F,103,H00612,A14,0
KE-005527,cattle,Friesian cross,M,77,H00613,A14,1
KE-005528,cattle,Friesian cross,F,119,H00613,A14,0
KE-005529,cattle,Zebu,F,112,H00613,A14,1
KE-005530,cattle,Sahiwal,F,12,H00613,A14,0
KE-005531,cattle,Zebu,F,54,H00614,A14,0
KE-005532,cattle,Zebu,M,7,H00614,A14,0
KE-005533,cattle,Sahiwal,M,92,H00614,A14,0
KE-005534,cattle,Boran,F,16,H00614,A14,0
KE-005535,cattle,Ayrshire cross,F,87,H00614,A14,0
KE-005536,cattle,Friesian cross,F,97,H00615,A14,0
KE-005537,cattle,Boran,F,101,H00615,A14,1
KE-005538,cattle,Friesian cross,F,68,H00615,A14,0
KE-005539,cattle,Boran,F,83,H00615,A14,0
KE-005540,cattle,Friesian cross,M,96,H00615,A14,0
KE-005541,cattle,Boran,M,28,H00616,A14,1
KE-005542,cattle,Boran,F,65,H00616,A14,0
KE-005543,cattle,Boran,F,84,H00616,A14,0
KE-005544,cattle,Boran,F,19,H00617,A14,0
KE-005545,cattle,Sahiwal,M,104,H00617,A14,0
KE-005546,cattle,Boran,F,17,H00617,A14,0
KE-005547,cattle,Boran,M,79,H00617,A14,0
KE-005548,cattle,Boran,F,62,H00617,A14,0
KE-005549,cattle,Ayrshire cross,M,33,H00617,A14,0
KE-005550,cattle,Zebu,M,21,H00618,A14,0
KE-005551,cattle,Zebu,F,94,H00618,A14,1
KE-005552,cattle,Friesian cross,F,83,H00618,A14,1
KE-005553,cattle,Ayrshire cross,F,51,H00619,A14,0
KE-005554,cattle,Friesian cross,F,67,H00619,A14,0
KE-005555,cattle,Boran,F,12,H00619,A14,0
KE-005556,cattle,Friesian cross,F,62,H00619,A14,0
KE-005557,cattle,Zebu,F,50,H00620,A14,1
KE-005558,cattle,Ayrshire cross,F,87,H00620,A14,1
KE-005559,cattle,Zebu,M,84,H00620,A14,1
KE-005560,cattle,Friesian cross,M,75,H00620,A14,1
KE-005561,cattle,Boran,F,108,H00620,A14,0
KE-005562,cattle,Friesian cross,M,108,H00620,A14,0
KE-005563,cattle,Zebu,F,86,H00620,A14,1
KE-005564,cattle,Ayrshire cross,F,102,H00620,A14,0
KE-005565,cattle,Friesian cross,F,11,H00620,A14,1
KE-005566,cattle,Boran,F,66,H00620,A14,1
KE-005567,cattle,Friesian cross,M,118,H00621,A14,0
KE-005568,cattle,Zebu,F,21,H00621,A14,0
KE-005569,cattle,Friesian cross,F,8,H00621,A14,0
KE-005570,cattle,Friesian cross,M,15,H00622,A14,1
KE-005571,cattle,Friesian cross,F,27,H00623,A14,0
KE-005572,cattle,Boran,M,74,H00623,A14,0
KE-005573,cattle,Zebu,F,105,H00623,A14,0
KE-005574,cattle,Friesian cross,M,91,H00623,A14,0
KE-005575,cattle,Ayrshire cross,M,19,H00623,A14,1
KE-005576,cattle,Sahiwal,F,119,H00623,A14,1
KE-005577,cattle,Zebu,F,42,H00623,A14,0
KE-005578,cattle,Ayrshire cross,M,100,H00623,A14,1
KE-005579,cattle,Boran,M,67,H00623,A14,0
KE-005580,cattle,Boran,M,51,H00623,A14,1
KE-005581,cattle,Ayrshire cross,M,83,H00623,A14,0
KE-005582,cattle,Boran,M,7,H00624,A14,1
KE-005583,cattle,Sahiwal,F,23,H00624,A14,0
KE-005584,cattle,Friesian cross,F,27,H00624,A14,0
KE-005585,cattle,Ayrshire cross,F,92,H00624,A14,0
KE-005586,cattle,Boran,F,25,H00624,A14,1
KE-005587,cattle,Sahiwal,F,15,H00624,A14,0
