week,from_holding,to_holding,from_area,to_area,n_animals,permit_recorded,date
78,H00428,H00439,10,10,18,1,2024-07-01
78,H00431,H00668,10,15,19,1,2024-07-01
78,H00467,H00477,11,11,16,0,2024-07-01
78,H00470,H00732,11,16,2,0,2024-07-01
78,H00474,H00500,11,11,9,1,2024-07-01
78,H00486,H00633,11,14,19,1,2024-07-01
78,H00488,H00467,11,11,12,1,2024-07-01
78,H00498,H00644,11,14,2,1,2024-07-01
78,H00499,H00513,11,11,4,1,2024-07-01
78,H00518,H00539,12,12,19,0,2024-07-01
78,H00526,H00534,12,12,10,1,2024-07-01
78,H00529,H00529,12,12,19,1,2024-07-01
78,H00551,H00519,12,12,19,0,2024-07-01
78,H00558,H00518,12,12,17,0,2024-07-01
78,H00565,H00548,12,12,21,1,2024-07-01
78,H00591,H00299,13,6,20,1,2024-07-01
78,H00595,H00131,13,2,9,0,2024-07-01
78,H00601,H00603,13,13,5,0,2024-07-01
78,H00605,H00622,13,13,13,0,2024-07-01
78,H00617,H00599,13,13,24,1,2024-07-01
78,H00628,H00493,14,11,2,1,2024-07-01
78,H00640,H00648,14,14,21,1,2024-07-01
78,H00642,H00191,14,4,12,1,2024-07-01
78,H00652,H00590,14,13,17,0,2024-07-01
78,H00656,H00907,14,22,9,0,2024-07-01
78,H00668,H00672,15,15,15,1,2024-07-01
78,H00672,H00783,15,18,6,0,2024-07-01
78,H00687,H00669,15,15,18,1,2024-07-01
78,H00702,H00750,16,17,15,1,2024-07-01
78,H00704,H00679,16,15,13,1,2024-07-01
78,H00705,H00111,16,2,12,0,2024-07-01
78,H00712,H00487,16,11,23,0,2024-07-01
78,H00718,H00691,16,15,6,0,2024-07-01
78,H00721,H00701,16,16,8,0,2024-07-01
78,H00734,H00443,16,10,4,1,2024-07-01
78,H00735,H00416,16,10,9,1,2024-07-01
78,H00739,H00708,16,16,9,1,2024-07-01
78,H00744,H00745,17,17,6,0,2024-07-01
78,H00749,H00776,17,18,14,1,2024-07-01
78,H00750,H00669,17,15,22,0,2024-07-01
78,H00774,H00801,18,18,22,1,2024-07-01
78,H00784,H00780,18,18,21,1,2024-07-01
78,H00791,H00773,18,17,23,1,2024-07-01
78,H00795,H00799,18,18,6,1,2024-07-01
78,H00799,H00795,18,18,18,1,2024-07-01
78,H00842,H00789,20,18,5,1,2024-07-01
78,H00843,H00862,20,20,7,0,2024-07-01
78,H00844,H00858,20,20,2,1,2024-07-01
78,H00846,H00848,20,20,21,0,2024-07-01
78,H00855,H00871,20,20,4,0,2024-07-01
78,H00868,H00873,20,20,24,1,2024-07-01
78,H00871,H00855,20,20,16,1,2024-07-01
78,H00886,H00884,21,21,20,0,2024-07-01
78,H00914,H00905,22,22,4,0,2024-07-01
78,H00916,H00923,22,22,23,1,2024-07-01
78,H00923,H00905,22,22,22,0,2024-07-01
78,H00924,H00788,22,18,14,0,2024-07-01
78,H00929,H00951,23,23,6,0,2024-07-01
78,H00936,H00117,23,2,24,1,2024-07-01
78,H00946,H00953,23,23,11,0,2024-07-01
78,H00950,H00945,23,23,16,1,2024-07-01
78,H00963,H00953,23,23,14,0,2024-07-01
78,H00972,H00980,24,24,18,1,2024-07-01
78,H00973,H00984,24,24,23,0,2024-07-01
78,H00974,H00976,24,24,24,0,2024-07-01
78,H00975,H00984,24,24,8,0,2024-07-01
78,H00999,H01011,25,25,15,1,2024-07-01
79,H00000,H00072,0,1,14,0,2024-07-08
79,H00006,H00037,0,0,16,1,2024-07-08
79,H00024,H00003,0,0,11,1,2024-07-08
79,H00028,H00415,0,10,10,1,2024-07-08
79,H00031,H00011,0,0,19,1,2024-07-08
79,H00068,H00044,1,1,24,0,2024-07-08
79,H00098,H00087,1,1,2,1,2024-07-08
79,H00101,H00233,2,5,21,1,2024-07-08
79,H00103,H00108,2,2,20,0,2024-07-08
79,H00114,H00269,2,6,19,1,2024-07-08
79,H00129,H00022,2,0,7,0,2024-07-08
79,H00152,H00450,3,10,14,0,2024-07-08
79,H00168,H00161,3,3,4,1,2024-07-08
79,H00171,H00169,3,3,8,1,2024-07-08
79,H00173,H00175,3,3,21,1,2024-07-08
79,H00177,H00158,3,3,15,1,2024-07-08
79,H00188,H00230,4,4,4,1,2024-07-08
79,H00193,H00209,4,4,13,1,2024-07-08
79,H00212,H00693,4,15,5,1,2024-07-08
79,H00215,H00112,4,2,4,1,2024-07-08
79,H00222,H00797,4,18,14,0,2024-07-08
79,H00227,H00030,4,0,2,1,2024-07-08
79,H00230,H00098,4,1,15,1,2024-07-08
79,H00233,H00263,5,5,6,1,2024-07-08
79,H00242,H00284,5,6,22,1,2024-07-08
79,H00257,H00236,5,5,12,0,2024-07-08
79,H00265,H00781,6,18,16,1,2024-07-08
79,H00266,H00289,6,6,16,0,2024-07-08
79,H00267,H00233,6,5,17,1,2024-07-08
79,H00314,H00679,7,15,13,0,2024-07-08
79,H00317,H00317,7,7,13,1,2024-07-08
79,H00325,H00284,7,6,11,0,2024-07-08
79,H00327,H00254,7,5,4,0,2024-07-08
79,H00342,H00263,7,5,19,0,2024-07-08
79,H00355,H00242,8,5,15,0,2024-07-08
79,H00358,H00346,8,8,23,1,2024-07-08
79,H00380,H00445,9,10,24,1,2024-07-08
79,H00383,H00803,9,18,4,1,2024-07-08
79,H00401,H00266,9,6,23,0,2024-07-08
79,H00404,H00258,9,5,23,1,2024-07-08
79,H00405,H00242,9,5,4,0,2024-07-08
79,H00427,H00700,10,15,10,1,2024-07-08
79,H00436,H00031,10,0,2,0,2024-07-08
79,H00441,H00059,10,1,21,1,2024-07-08
79,H00444,H00413,10,10,2,0,2024-07-08
79,H00479,H00499,11,11,2,1,2024-07-08
79,H00484,H00493,11,11,5,0,2024-07-08
79,H00488,H00472,11,11,16,1,2024-07-08
79,H00514,H00556,12,12,23,0,2024-07-08
79,H00516,H00573,12,12,21,1,2024-07-08
79,H00517,H00015,12,0,3,1,2024-07-08
79,H00521,H00555,12,12,17,1,2024-07-08
79,H00523,H00417,12,10,8,0,2024-07-08
79,H00527,H00518,12,12,6,1,2024-07-08
79,H00529,H00663,12,14,8,1,2024-07-08
79,H00553,H00688,12,15,7,1,2024-07-08
79,H00579,H00618,13,13,4,1,2024-07-08
79,H00585,H00594,13,13,9,0,2024-07-08
79,H00602,H00122,13,2,15,1,2024-07-08
79,H00605,H00792,13,18,3,1,2024-07-08
79,H00611,H00624,13,13,15,0,2024-07-08
79,H00622,H00662,13,14,7,0,2024-07-08
79,H00626,H00001,13,0,15,1,2024-07-08
79,H00633,H00791,14,18,17,1,2024-07-08
79,H00650,H00630,14,14,20,1,2024-07-08
79,H00658,H00238,14,5,2,1,2024-07-08
79,H00664,H00656,14,14,14,1,2024-07-08
79,H00665,H00795,15,18,4,1,2024-07-08
79,H00674,H00682,15,15,3,1,2024-07-08
79,H00696,H00700,15,15,17,0,2024-07-08
79,H00698,H00423,15,10,17,1,2024-07-08
79,H00720,H00675,16,15,13,1,2024-07-08
79,H00733,H00255,16,5,6,1,2024-07-08
79,H00737,H00003,16,0,3,0,2024-07-08
79,H00738,H00358,16,8,9,1,2024-07-08
79,H00767,H00802,17,18,7,0,2024-07-08
79,H00774,H00454,18,10,6,1,2024-07-08
79,H00781,H00685,18,15,9,0,2024-07-08
79,H00795,H00312,18,7,13,1,2024-07-08
79,H00800,H00457,18,10,3,1,2024-07-08
79,H00801,H00113,18,2,19,0,2024-07-08
79,H00803,H00803,18,18,12,1,2024-07-08
79,H00827,H00823,19,19,15,1,2024-07-08
79,H00837,H00827,19,19,23,1,2024-07-08
79,H00857,H00852,20,20,6,0,2024-07-08
79,H00858,H00020,20,0,4,0,2024-07-08
79,H00867,H00854,20,20,21,1,2024-07-08
79,H00878,H00000,21,0,13,0,2024-07-08
79,H00880,H00882,21,21,2,1,2024-07-08
79,H00884,H00899,21,21,6,0,2024-07-08
79,H00887,H00878,21,21,22,1,2024-07-08
79,H00907,H00969,22,24,2,1,2024-07-08
79,H00925,H00913,22,22,23,0,2024-07-08
79,H00936,H00931,23,23,8,0,2024-07-08
79,H00937,H00931,23,23,11,1,2024-07-08
79,H00944,H00924,23,22,4,1,2024-07-08
79,H00948,H00946,23,23,6,0,2024-07-08
79,H00965,H00969,24,24,4,0,2024-07-08
79,H00966,H00284,24,6,20,1,2024-07-08
79,H00980,H00967,24,24,8,1,2024-07-08
79,H00996,H00998,25,25,11,1,2024-07-08
79,H01000,H01003,25,25,6,0,2024-07-08
80,H00005,H00078,0,1,13,0,2024-07-15
80,H00015,H00635,0,14,8,1,2024-07-15
80,H00024,H00000,0,0,17,1,2024-07-15
80,H00064,H00085,1,1,23,1,2024-07-15
80,H00076,H00141,1,2,22,1,2024-07-15
80,H00084,H00104,1,2,12,1,2024-07-15
80,H00094,H00056,1,1,10,0,2024-07-15
80,H00099,H00961,2,23,8,1,2024-07-15
80,H00108,H00350,2,8,7,0,2024-07-15
80,H00119,H00257,2,5,8,0,2024-07-15
80,H00128,H00136,2,2,9,0,2024-07-15
80,H00143,H00180,3,3,5,1,2024-07-15
80,H00150,H00184,3,3,3,1,2024-07-15
80,H00152,H00167,3,3,13,1,2024-07-15
80,H00156,H00157,3,3,15,0,2024-07-15
80,H00158,H00176,3,3,16,1,2024-07-15
80,H00160,H00166,3,3,22,1,2024-07-15
80,H00164,H00161,3,3,17,0,2024-07-15
80,H00168,H00054,3,1,22,1,2024-07-15
80,H00172,H00177,3,3,15,1,2024-07-15
80,H00180,H00690,3,15,12,1,2024-07-15
80,H00186,H00167,3,3,23,1,2024-07-15
80,H00187,H00223,4,4,20,1,2024-07-15
80,H00188,H00656,4,14,12,1,2024-07-15
80,H00200,H00223,4,4,3,0,2024-07-15
80,H00210,H00210,4,4,9,1,2024-07-15
80,H00213,H00225,4,4,3,1,2024-07-15
80,H00218,H00015,4,0,17,0,2024-07-15
80,H00219,H00194,4,4,22,1,2024-07-15
80,H00222,H00263,4,5,15,0,2024-07-15
80,H00223,H00196,4,4,24,0,2024-07-15
80,H00232,H00246,5,5,10,1,2024-07-15
80,H00280,H00102,6,2,12,0,2024-07-15
80,H00294,H00290,6,6,9,1,2024-07-15
80,H00297,H00290,6,6,5,1,2024-07-15
80,H00310,H00333,7,7,7,1,2024-07-15
80,H00318,H00313,7,7,18,1,2024-07-15
80,H00324,H00325,7,7,16,1,2024-07-15
80,H00345,H00377,8,8,15,1,2024-07-15
80,H00360,H00345,8,8,11,1,2024-07-15
80,H00362,H00244,8,5,7,1,2024-07-15
80,H00377,H00365,8,8,16,0,2024-07-15
80,H00382,H00390,9,9,19,1,2024-07-15
80,H00383,H00392,9,9,13,0,2024-07-15
80,H00390,H00405,9,9,5,0,2024-07-15
80,H00399,H00410,9,9,9,1,2024-07-15
80,H00410,H00284,9,6,11,1,2024-07-15
80,H00412,H00263,10,5,21,1,2024-07-15
80,H00416,H00015,10,0,11,1,2024-07-15
80,H00418,H00454,10,10,12,1,2024-07-15
80,H00430,H00415,10,10,10,1,2024-07-15
80,H00448,H00493,10,11,6,0,2024-07-15
80,H00455,H00136,10,2,9,1,2024-07-15
80,H00473,H00513,11,11,13,1,2024-07-15
80,H00486,H00701,11,16,3,0,2024-07-15
80,H00491,H00463,11,11,20,0,2024-07-15
80,H00500,H00500,11,11,15,1,2024-07-15
80,H00504,H00255,11,5,18,1,2024-07-15
80,H00518,H00562,12,12,7,1,2024-07-15
80,H00519,H00560,12,12,15,1,2024-07-15
80,H00522,H00525,12,12,19,1,2024-07-15
80,H00525,H00642,12,14,23,1,2024-07-15
80,H00528,H00412,12,10,22,0,2024-07-15
80,H00559,H00538,12,12,13,1,2024-07-15
80,H00569,H00550,12,12,11,1,2024-07-15
80,H00570,H00092,12,1,10,0,2024-07-15
80,H00571,H00566,12,12,22,0,2024-07-15
80,H00582,H00663,13,14,16,0,2024-07-15
80,H00590,H00660,13,14,23,1,2024-07-15
80,H00594,H00613,13,13,24,1,2024-07-15
80,H00616,H00647,13,14,7,0,2024-07-15
80,H00625,H00612,13,13,13,0,2024-07-15
80,H00639,H00637,14,14,6,1,2024-07-15
80,H00640,H00646,14,14,22,0,2024-07-15
80,H00646,H00783,14,18,23,0,2024-07-15
80,H00732,H00736,16,16,9,1,2024-07-15
80,H00751,H00682,17,15,3,1,2024-07-15
80,H00765,H00260,17,5,18,0,2024-07-15
80,H00774,H00800,18,18,22,1,2024-07-15
80,H00775,H00791,18,18,18,1,2024-07-15
80,H00784,H00804,18,18,5,0,2024-07-15
80,H00800,H00272,18,6,22,1,2024-07-15
80,H00812,H00396,19,9,11,1,2024-07-15
80,H00814,H00816,19,19,8,1,2024-07-15
80,H00815,H00819,19,19,2,0,2024-07-15
80,H00821,H01015,19,25,9,0,2024-07-15
80,H00830,H00113,19,2,12,0,2024-07-15
80,H00838,H00095,19,1,17,1,2024-07-15
80,H00840,H00836,19,19,14,0,2024-07-15
80,H00856,H00867,20,20,10,1,2024-07-15
80,H00860,H00852,20,20,11,1,2024-07-15
80,H00865,H00842,20,20,10,1,2024-07-15
80,H00899,H00888,21,21,11,1,2024-07-15
80,H00903,H00408,21,9,8,0,2024-07-15
80,H00906,H00854,22,20,3,0,2024-07-15
80,H00911,H00846,22,20,19,1,2024-07-15
80,H00915,H00917,22,22,15,0,2024-07-15
80,H00928,H00927,22,22,3,1,2024-07-15
80,H00932,H00924,23,22,8,1,2024-07-15
80,H00936,H00943,23,23,17,0,2024-07-15
80,H00945,H00950,23,23,12,0,2024-07-15
80,H00951,H00864,23,20,14,1,2024-07-15
80,H00957,H00903,23,21,16,1,2024-07-15
80,H00976,H00229,24,4,3,1,2024-07-15
80,H01002,H01020,25,25,6,1,2024-07-15
80,H01003,H00869,25,20,24,0,2024-07-15
80,H01005,H00844,25,20,4,0,2024-07-15
81,H00002,H00297,0,6,13,1,2024-07-22
81,H00004,H00075,0,1,16,1,2024-07-22
81,H00008,H00018,0,0,11,0,2024-07-22
81,H00017,H00004,0,0,15,0,2024-07-22
81,H00032,H00015,0,0,19,0,2024-07-22
81,H00043,H00086,1,1,17,1,2024-07-22
81,H00049,H00078,1,1,14,1,2024-07-22
81,H00056,H00663,1,14,24,0,2024-07-22
81,H00081,H00067,1,1,11,1,2024-07-22
81,H00099,H00142,2,2,6,1,2024-07-22
81,H00124,H00119,2,2,2,0,2024-07-22
81,H00129,H00126,2,2,6,1,2024-07-22
81,H00136,H00118,2,2,16,0,2024-07-22
81,H00150,H00176,3,3,6,1,2024-07-22
81,H00164,H00152,3,3,20,1,2024-07-22
81,H00166,H00181,3,3,19,0,2024-07-22
81,H00167,H00163,3,3,12,0,2024-07-22
81,H00169,H00180,3,3,7,0,2024-07-22
81,H00170,H00262,3,5,2,1,2024-07-22
81,H00171,H00144,3,3,4,0,2024-07-22
81,H00177,H00157,3,3,8,0,2024-07-22
81,H00178,H00657,3,14,17,1,2024-07-22
81,H00184,H00016,3,0,20,0,2024-07-22
81,H00188,H00191,4,4,19,1,2024-07-22
81,H00189,H00194,4,4,6,0,2024-07-22
81,H00205,H00194,4,4,3,0,2024-07-22
81,H00212,H00232,4,5,22,1,2024-07-22
81,H00222,H00586,4,13,3,1,2024-07-22
81,H00225,H00200,4,4,17,1,2024-07-22
81,H00229,H00203,4,4,20,0,2024-07-22
81,H00232,H00251,5,5,10,1,2024-07-22
81,H00233,H00261,5,5,13,1,2024-07-22
81,H00251,H00240,5,5,14,0,2024-07-22
81,H00253,H00287,5,6,22,1,2024-07-22
81,H00271,H00301,6,6,2,0,2024-07-22
81,H00279,H00291,6,6,24,1,2024-07-22
81,H00280,H00272,6,6,24,1,2024-07-22
81,H00292,H01011,6,25,8,0,2024-07-22
81,H00296,H00009,6,0,15,1,2024-07-22
81,H00297,H00273,6,6,10,1,2024-07-22
81,H00314,H00311,7,7,9,1,2024-07-22
81,H00315,H00316,7,7,14,1,2024-07-22
81,H00324,H00638,7,14,6,0,2024-07-22
81,H00336,H00316,7,7,18,0,2024-07-22
81,H00345,H00333,8,7,20,0,2024-07-22
81,H00347,H00302,8,6,9,0,2024-07-22
81,H00355,H00368,8,8,10,1,2024-07-22
81,H00364,H00362,8,8,9,0,2024-07-22
81,H00367,H00274,8,6,17,0,2024-07-22
81,H00379,H00389,9,9,22,1,2024-07-22
81,H00387,H00406,9,9,14,1,2024-07-22
81,H00392,H00401,9,9,20,0,2024-07-22
81,H00393,H00393,9,9,23,1,2024-07-22
81,H00401,H00128,9,2,5,0,2024-07-22
81,H00404,H00247,9,5,4,0,2024-07-22
81,H00409,H00850,9,20,2,1,2024-07-22
81,H00431,H00933,10,23,22,0,2024-07-22
81,H00440,H00452,10,10,19,1,2024-07-22
81,H00443,H00302,10,6,24,1,2024-07-22
81,H00453,H00119,10,2,13,1,2024-07-22
81,H00458,H00448,10,10,18,1,2024-07-22
81,H00483,H00476,11,11,14,1,2024-07-22
81,H00498,H00636,11,14,13,1,2024-07-22
81,H00500,H00015,11,0,18,1,2024-07-22
81,H00510,H00142,11,2,20,0,2024-07-22
81,H00517,H00635,12,14,18,0,2024-07-22
81,H00518,H00654,12,14,5,1,2024-07-22
81,H00519,H00522,12,12,3,1,2024-07-22
81,H00532,H00542,12,12,7,1,2024-07-22
81,H00534,H00530,12,12,23,0,2024-07-22
81,H00545,H00521,12,12,19,1,2024-07-22
81,H00558,H00528,12,12,5,0,2024-07-22
81,H00567,H00646,12,14,15,0,2024-07-22
81,H00573,H00101,12,2,11,1,2024-07-22
81,H00577,H00551,12,12,10,1,2024-07-22
81,H00602,H00623,13,13,7,0,2024-07-22
81,H00634,H00640,14,14,16,0,2024-07-22
81,H00645,H00106,14,2,7,0,2024-07-22
81,H00651,H00630,14,14,3,1,2024-07-22
81,H00654,H00643,14,14,3,1,2024-07-22
81,H00661,H00419,14,10,17,1,2024-07-22
81,H00665,H00694,15,15,5,1,2024-07-22
81,H00695,H00635,15,14,8,0,2024-07-22
81,H00702,H00011,16,0,23,0,2024-07-22
81,H00751,H00777,17,18,11,1,2024-07-22
81,H00763,H00459,17,10,17,0,2024-07-22
81,H00782,H00913,18,22,4,1,2024-07-22
81,H00790,H00268,18,6,2,0,2024-07-22
81,H00802,H00791,18,18,19,1,2024-07-22
81,H00804,H00679,18,15,11,0,2024-07-22
81,H00806,H00494,18,11,11,1,2024-07-22
81,H00809,H00777,18,18,15,1,2024-07-22
81,H00812,H01007,19,25,3,0,2024-07-22
81,H00813,H00841,19,19,8,1,2024-07-22
81,H00817,H00824,19,19,7,1,2024-07-22
81,H00842,H00859,20,20,4,1,2024-07-22
81,H00844,H00865,20,20,20,1,2024-07-22
81,H00851,H00857,20,20,11,0,2024-07-22
81,H00880,H00893,21,21,15,1,2024-07-22
81,H00883,H00646,21,14,19,0,2024-07-22
81,H00898,H00896,21,21,3,1,2024-07-22
81,H00901,H00894,21,21,20,1,2024-07-22
81,H00909,H00915,22,22,7,1,2024-07-22
81,H00911,H00284,22,6,21,1,2024-07-22
81,H00913,H00911,22,22,8,0,2024-07-22
81,H00916,H00811,22,19,24,0,2024-07-22
81,H00933,H00640,23,14,21,1,2024-07-22
81,H00950,H00943,23,23,18,1,2024-07-22
81,H00956,H00916,23,22,10,0,2024-07-22
81,H00976,H00984,24,24,23,1,2024-07-22
81,H00986,H00413,24,10,5,1,2024-07-22
81,H00987,H00968,24,24,2,1,2024-07-22
81,H00995,H00379,25,9,15,0,2024-07-22
82,H00000,H00019,0,0,7,1,2024-07-29
82,H00007,H00007,0,0,16,1,2024-07-29
82,H00022,H00126,0,2,18,0,2024-07-29
82,H00028,H00601,0,13,19,1,2024-07-29
82,H00048,H00144,1,3,15,1,2024-07-29
82,H00063,H00111,1,2,15,1,2024-07-29
82,H00064,H00030,1,0,24,1,2024-07-29
82,H00085,H00238,1,5,14,1,2024-07-29
82,H00099,H00101,2,2,19,1,2024-07-29
82,H00115,H00787,2,18,5,1,2024-07-29
82,H00126,H00003,2,0,24,1,2024-07-29
82,H00157,H00170,3,3,9,1,2024-07-29
82,H00168,H00149,3,3,5,1,2024-07-29
82,H00172,H00125,3,2,20,1,2024-07-29
82,H00192,H00220,4,4,16,1,2024-07-29
82,H00251,H00239,5,5,11,1,2024-07-29
82,H00252,H00239,5,5,6,1,2024-07-29
82,H00279,H00299,6,6,21,1,2024-07-29
82,H00283,H00135,6,2,14,0,2024-07-29
82,H00301,H00269,6,6,22,0,2024-07-29
82,H00321,H00317,7,7,21,1,2024-07-29
82,H00328,H00322,7,7,24,0,2024-07-29
82,H00359,H00269,8,6,9,1,2024-07-29
82,H00376,H00375,8,8,24,0,2024-07-29
82,H00379,H00672,9,15,22,1,2024-07-29
82,H00386,H00396,9,9,8,1,2024-07-29
82,H00389,H00411,9,9,4,0,2024-07-29
82,H00391,H00381,9,9,20,1,2024-07-29
82,H00393,H00388,9,9,15,1,2024-07-29
82,H00403,H00380,9,9,3,1,2024-07-29
82,H00408,H00388,9,9,22,0,2024-07-29
82,H00410,H00391,9,9,21,1,2024-07-29
82,H00417,H00236,10,5,4,0,2024-07-29
82,H00445,H00440,10,10,21,1,2024-07-29
82,H00465,H00857,11,20,24,0,2024-07-29
82,H00471,H00278,11,6,21,0,2024-07-29
82,H00513,H00469,11,11,2,1,2024-07-29
82,H00516,H00535,12,12,16,1,2024-07-29
82,H00534,H00533,12,12,6,1,2024-07-29
82,H00537,H00565,12,12,14,0,2024-07-29
82,H00547,H00548,12,12,14,0,2024-07-29
82,H00551,H00516,12,12,6,0,2024-07-29
82,H00556,H00531,12,12,11,1,2024-07-29
82,H00605,H00678,13,15,22,1,2024-07-29
82,H00616,H00622,13,13,15,1,2024-07-29
82,H00623,H00631,13,14,19,0,2024-07-29
82,H00635,H00025,14,0,11,1,2024-07-29
82,H00653,H00640,14,14,8,0,2024-07-29
82,H00660,H00657,14,14,6,1,2024-07-29
82,H00671,H00666,15,15,10,0,2024-07-29
82,H00672,H00696,15,15,21,1,2024-07-29
82,H00681,H00267,15,6,22,0,2024-07-29
82,H00696,H00699,15,15,5,1,2024-07-29
82,H00700,H00746,15,17,16,0,2024-07-29
82,H00712,H00701,16,16,19,0,2024-07-29
82,H00737,H00717,16,16,12,1,2024-07-29
82,H00751,H00929,17,23,4,1,2024-07-29
82,H00753,H00770,17,17,21,1,2024-07-29
82,H00767,H00477,17,11,2,1,2024-07-29
82,H00778,H00750,18,17,14,1,2024-07-29
82,H00780,H00783,18,18,18,0,2024-07-29
82,H00786,H00681,18,15,4,1,2024-07-29
82,H00794,H00826,18,19,15,1,2024-07-29
82,H00803,H00784,18,18,21,1,2024-07-29
82,H00820,H00798,19,18,22,1,2024-07-29
82,H00822,H00814,19,19,22,1,2024-07-29
82,H00835,H00815,19,19,14,1,2024-07-29
82,H00843,H00435,20,10,8,1,2024-07-29
82,H00871,H00960,20,23,24,1,2024-07-29
82,H00872,H00858,20,20,6,1,2024-07-29
82,H00889,H00881,21,21,10,0,2024-07-29
82,H00893,H00460,21,10,14,1,2024-07-29
82,H00897,H00892,21,21,2,0,2024-07-29
82,H00918,H00889,22,21,24,1,2024-07-29
82,H00928,H00928,22,22,16,1,2024-07-29
82,H00936,H00132,23,2,6,1,2024-07-29
82,H00940,H00959,23,23,13,1,2024-07-29
82,H00951,H00110,23,2,6,0,2024-07-29
82,H00952,H00865,23,20,18,1,2024-07-29
82,H00962,H00935,23,23,9,1,2024-07-29
82,H00966,H00857,24,20,10,0,2024-07-29
82,H00974,H00984,24,24,21,1,2024-07-29
82,H00979,H00986,24,24,4,1,2024-07-29
82,H00998,H00992,25,25,7,0,2024-07-29
82,H01005,H01000,25,25,7,1,2024-07-29
83,H00000,H00001,0,0,2,1,2024-08-05
83,H00005,H00035,0,0,24,0,2024-08-05
83,H00006,H00026,0,0,13,1,2024-08-05
83,H00024,H00138,0,2,5,0,2024-08-05
83,H00028,H00628,0,14,15,0,2024-08-05
83,H00044,H00106,1,2,20,0,2024-08-05
83,H00050,H00036,1,0,9,1,2024-08-05
83,H00083,H00245,1,5,3,0,2024-08-05
83,H00101,H00118,2,2,9,1,2024-08-05
83,H00103,H00451,2,10,7,0,2024-08-05
83,H00119,H00117,2,2,8,0,2024-08-05
83,H00138,H00130,2,2,21,1,2024-08-05
83,H00156,H00458,3,10,22,1,2024-08-05
83,H00192,H00209,4,4,16,1,2024-08-05
83,H00193,H00200,4,4,13,1,2024-08-05
83,H00197,H00209,4,4,21,0,2024-08-05
83,H00212,H00192,4,4,22,0,2024-08-05
83,H00243,H00281,5,6,19,1,2024-08-05
83,H00248,H00260,5,5,11,1,2024-08-05
83,H00250,H00261,5,5,21,1,2024-08-05
83,H00255,H00453,5,10,7,0,2024-08-05
83,H00256,H00392,5,9,15,1,2024-08-05
83,H00280,H00674,6,15,14,1,2024-08-05
83,H00289,H00277,6,6,23,1,2024-08-05
83,H00305,H00289,6,6,18,1,2024-08-05
83,H00307,H00267,6,6,16,1,2024-08-05
83,H00308,H00343,7,7,9,1,2024-08-05
83,H00326,H00272,7,6,7,0,2024-08-05
83,H00357,H00377,8,8,19,1,2024-08-05
83,H00366,H00348,8,8,16,0,2024-08-05
83,H00370,H00355,8,8,14,1,2024-08-05
83,H00379,H00861,9,20,20,1,2024-08-05
83,H00380,H00873,9,20,3,1,2024-08-05
83,H00382,H00380,9,9,16,1,2024-08-05
83,H00405,H00396,9,9,16,1,2024-08-05
83,H00419,H00131,10,2,11,0,2024-08-05
83,H00443,H00418,10,10,24,1,2024-08-05
83,H00474,H00513,11,11,10,1,2024-08-05
83,H00491,H00089,11,1,10,1,2024-08-05
83,H00494,H00505,11,11,8,1,2024-08-05
83,H00501,H00424,11,10,23,0,2024-08-05
83,H00509,H00498,11,11,5,0,2024-08-05
83,H00524,H00457,12,10,12,0,2024-08-05
83,H00541,H00526,12,12,8,0,2024-08-05
83,H00589,H00599,13,13,9,0,2024-08-05
83,H00628,H00605,14,13,6,1,2024-08-05
83,H00638,H00453,14,10,7,1,2024-08-05
83,H00643,H00526,14,12,14,1,2024-08-05
83,H00646,H00630,14,14,7,0,2024-08-05
83,H00652,H00663,14,14,11,1,2024-08-05
83,H00653,H00796,14,18,12,0,2024-08-05
83,H00673,H00689,15,15,18,1,2024-08-05
83,H00705,H00636,16,14,17,1,2024-08-05
83,H00731,H00708,16,16,13,1,2024-08-05
83,H00736,H00415,16,10,9,1,2024-08-05
83,H00746,H00772,17,17,16,1,2024-08-05
83,H00755,H00675,17,15,12,1,2024-08-05
83,H00761,H00763,17,17,15,0,2024-08-05
83,H00766,H00772,17,17,15,1,2024-08-05
83,H00796,H00787,18,18,17,1,2024-08-05
83,H00814,H00818,19,19,14,0,2024-08-05
83,H00823,H00822,19,19,7,1,2024-08-05
83,H00828,H00778,19,18,16,1,2024-08-05
83,H00851,H00848,20,20,10,1,2024-08-05
83,H00861,H00859,20,20,6,1,2024-08-05
83,H00865,H00917,20,22,7,0,2024-08-05
83,H00868,H00897,20,21,15,1,2024-08-05
83,H00881,H00975,21,24,22,1,2024-08-05
83,H00907,H00847,22,20,20,0,2024-08-05
83,H00913,H00851,22,20,14,0,2024-08-05
83,H00918,H00909,22,22,15,1,2024-08-05
83,H00929,H00959,23,23,21,1,2024-08-05
83,H00933,H00962,23,23,20,1,2024-08-05
83,H00938,H00937,23,23,4,1,2024-08-05
83,H00943,H00932,23,23,17,0,2024-08-05
83,H00956,H00948,23,23,20,1,2024-08-05
83,H00983,H00967,24,24,13,0,2024-08-05
83,H01007,H01001,25,25,13,1,2024-08-05
83,H01013,H01018,25,25,7,0,2024-08-05
83,H01018,H00990,25,25,22,1,2024-08-05
84,H00002,H00028,0,0,17,0,2024-08-12
84,H00041,H00056,1,1,15,1,2024-08-12
84,H00052,H00141,1,2,19,1,2024-08-12
84,H00066,H00081,1,1,22,0,2024-08-12
